trackName,artistName,explicit,popularity,id
BUTTERFLY EFFECT,Travis Scott,0,81,2cYqizR4lgvp4Qu6IQ3qGN
Gospel,Rich Brian,1,68,2PqSNVmiEQpFkLoNPoDfwI
Ivy,Frank Ocean,1,76,2ZWlPOoWh0626oTaHrnl2a
Pay No Mind (feat. Passion Pit),Madeon,0,53,3rsq3qtqNBId48c0IVraTS
Big Titties (feat. Baauer and EarthGang),Rico Nasty,1,57,77lHSh6eoMiKWRxczAPQ1k
Nonsense (feat. Mark Foster),Madeon,0,45,71SDRIbBoAGYgvagVL9KRb
Walk On Water,A$AP Mob,1,60,0WQcnrsEqrY2e5nexGe3HX
"1993 (with J. Cole, JID, Cozz & EARTHGANG feat. Smino & Buddy)",Dreamville,1,59,1KbCc89SxYma4BnBChkJBs
Days Like This (feat. Khalid),GoldLink,1,64,2qU9ro2FCa4WjFqTg1JFJP
Sweet Crazy Love,LOOΠΔ / ODD EYE CIRCLE,0,50,5fgpCIjBJ098E9zqN9DS87
"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",Kali Uchis,0,70,1otG6j1WHNvl9WgXLWkHTo
LamboTruck (with Cozz feat. REASON & Childish Major),Dreamville,1,55,1OS9fNE87zO4Z696lBXriv
SICKO MODE,Travis Scott,1,85,2xLMifQCjDGFmkHkpNLD9h
first take,Travis Scott,1,60,6wwruKU956ldDyz55DZTt1
If Tomorrow's Not Here,Denzel Curry,1,46,3oy9CClx1zCGnhzse9AvDu
The Chase (feat. Kadhja Bonet),Anderson .Paak,1,46,48Y9pNe30o273HGYKyMKj9
Stay,Mac Miller,1,65,4brX8MJs5hxErgq48f9REO
Workin Out,JID,1,63,46Lx5epWOQBA3J86ovnxmV
wish you were gay,Billie Eilish,0,84,3Fj47GNK2kUF0uaEDgXLaD
Cold,Rich Brian,1,59,0nKpHGrnuejevp6openGaF
Pothole (feat. Jaden Smith),"Tyler, The Creator",1,62,5SxlUF7J8tyFIEF22EomeP
Save Me From Myself (with NoMBe & Big Gigantic),Louis The Child,0,62,7f4bRMqRKRfUNPW2gbTHSt
Wat's Wrong (feat. Zacari & Kendrick Lamar),Isaiah Rashad,1,66,2RPbEp0DyBVlkRvvYKopO7
Over My Dead Body,Drake,1,60,2Gnsof1hvZzjE1xdLRpjtf
Paramedic!,SOB X RBE,1,67,2tPcTFiQF9MbVUyjZ3zDhA
BOOGIE,BROCKHAMPTON,1,64,3NuN59jpH3B5cNa2M4r7XG
Frozen,Sabrina Claudio,0,64,21oJ1K99GBJrE2GVQGVjA0
ASTROTHUNDER,Travis Scott,1,71,4MXhiYIRDMGAuvZc5IFTwC
I'm Scared (feat. 21 Savage & Doe Boy),Young Thug,1,56,3uW1lWgdTN494vIxu3R9Or
See Me,Rich Brian,1,53,17I8HJ0rI760NXwve92rpO
RESTORE THE FEELING,Daniel Caesar,1,54,1GY1aODWhIPUmLNitZMgRL
Be Afraid,So Much Light,0,33,2nQkMiQdXw85XCk5eeFpLI
ST. PERCY,BROCKHAMPTON,1,63,3wE9jU1zReHLMHLgAsWIYX
Ninety,Jaden,1,65,2jdw2tc29bqJwToyGvKgJm
The London (feat. J. Cole & Travis Scott),Young Thug,1,80,7DcvwMAiqKJQD1rrdfxSDx
Tomorrow,Kali Uchis,0,54,3P4gLPPOHIRQ5j6PC1hNa5
Hurt People (with Aloe Blacc),Gryffin,0,60,2fED2BndjHEETxBoZ4xMHb
Crooked Smile (feat. TLC),J. Cole,1,68,6JG0qhINKVwiHxqN85j7RG
Young N***a Living,A$AP Mob,1,55,3u9HxfcMCFYwJ2R0nkpDWV
Lord Pretty Flacko Jodye 2 (LPFJ2),A$AP Rocky,1,67,1j6kDJttn6wbVyMaM42Nxm
blkswn,Smino,1,54,1BFFcF83SmsS6cKBLZGjkc
Lotus Flower Bomb (feat. Miguel),Wale,1,66,3MAgQuClHcAV8E9CbeBS6f
If I Can't Have You - Gryffin Remix,Shawn Mendes,0,66,1IXGILkPm0tOCNeq00kCPa
Awake,Tkay Maidza,1,37,4Puw64CYf5hi5hlrQo9mm4
Oceans (feat. NKOLO),ARMNHMR,0,45,5Zx2Sy6lTc5vxCccyedLdA
Cheat Code (feat. Baauer),Rico Nasty,1,44,4amSXRdt4ZBddOQdOEMdh9
GOLD,BROCKHAMPTON,1,68,7HRv1sYuwgoea1m0JRvChV
Only Way Out (feat. Vancouver Sleep Clinic),Madeon,0,42,4jryPeoj0IzKENkhcX0Lpm
Gook,Denzel Curry,1,55,1T5mVPJE6LilJ7f73L3UDo
Stay (with Alessia Cara),Zedd,0,13,0vhyWEEpOwmBtYWm0D44oN
Black & White,Juice WRLD,1,78,1fCeXjoRExPP2qwSBh2aST
Deepthroat,cupcakKe,1,60,5cXtT63OTadsjqfRkm5Dwd
Love Yourz - Live,J. Cole,1,40,6EaJ6rsAqrcfsEhKzrtK9i
Rumble (feat. Jackson Wang & Lil Nei),GoldLink,1,44,4nyWvinhAJrNL2zN87gZ9l
BLACK METAL TERRORIST | 13 M T,Denzel Curry,1,53,5vm7y9SmcH0S1NOQanb8rQ
Power Trip (feat. Miguel),J. Cole,1,71,7FOJvA3PxiIU0DN3JjQ7jT
RAF,A$AP Mob,1,63,6kl1qtQXQsFiIWRBK24Cfp
Panini - DaBaby Remix,Lil Nas X,0,78,4SDgTLDYrJ2UrHbkRkg7MD
OPEN UP,Daniel Caesar,1,59,4QTwWQDW89udp0JDO2lmPI
COMPLEXITIES,Daniel Caesar,0,54,5PlNmsmUUQMbr8rManhvqs
Pink + White,Frank Ocean,0,76,3xKsf9qdS1CyvXSMEid6g8
100 (feat. Drake),The Game,1,59,46MFlm7p0Vqd0eXmLtDlN4
Wait,NoMBe,0,59,78q95oBxFrzHHAWsXRogXa
Thug Tears,JPEGMAFIA,1,51,1PdHorDs2MY7Npj8VQynSn
Cable Guy,Tierra Whack,1,48,3aLMgdQGyb5Dd7rMbKSynB
Antisocial (with Travis Scott),Ed Sheeran,0,73,1DhRbox3xkceP64k3JeYfW
"U Say (feat. Tyler, The Creator & Jay Prince)",GoldLink,1,67,2p37Mfy2PWajgOS3i2aaep
Herside Story,GoldLink,1,69,564oa00vY05d1uYnTEAAmE
Amphetamine,Smino,1,65,3Zau3JcrZcBfw8aVjKGkSX
Fallen,Jaden,0,60,2IDMCaW8K2nrFOoR5UANUo
Wall Fuck,Flume,0,42,459tCOv9ZqWwxww8hChdnh
Vitality,Flume,0,45,6bBAntbHP2JaLFpyeR3b46
No Time (feat. Gunna),Playboi Carti,1,65,5pHJv0bgNsT9nPoK2BjNBn
JELLO,BROCKHAMPTON,1,55,1ZuQVisBNDRm51QIN9MajR
Fell In Luv (feat. Bryson Tiller),Playboi Carti,1,64,1s9DTymg5UQrdorZf43JQm
Daddy (feat. Rich The Kid),Blueface,1,76,4hanO6Du5J7QEguNHYZHmw
Sauce It Up,Lil Uzi Vert,1,70,1uL78kFWxhz3umTMWJu8n5
Wasted (feat. Juicy J),Travis Scott,1,56,3dtBVBClM5ms0qCBBrqpUb
Maple,Felly,1,55,1PJYaFjResggmKHN0CmidL
Pour Up,DEAN,1,57,2p980qlVXYLh3HdHusbhfa
I Wanna Know (feat. Bea Miller),NOTD,0,72,18W92Zm1KjLCbUIszOhpkD
VIVID,BROCKHAMPTON,1,49,5DL2L5OuyZg1v2OWRAitFD
Smile/Petty (feat. Sonyae Elise),Anderson .Paak,1,47,4mnetrP6ozVrc5lkM07WP3
CAN'T SAY,Travis Scott,1,76,27a1mYSG5tYg7dmEjWBcmL
STOP TRYING TO BE GOD,Travis Scott,1,71,1xYpVRspgaLxdJLOTQkTjg
NO HALO,BROCKHAMPTON,1,72,694vvR5o19xHPhhJ5QdLN7
Rage,Rico Nasty,1,53,0d3pSVPhCfuzAJLyMUZYjT
9 (After Coachella) (feat. MØ & SOPHIE),Cashmere Cat,0,43,66QK2ov3jneXmdquV0JpZ1
I'm N Luv (Wit a Stripper) (feat. Mike Jones),T-Pain,1,67,1lih9AUGlOI2qbAkptdBsr
And You? (Outro),DEAN,1,44,4NqiiK63rKwYTwHpPhmC61
Sigh,Shallou,0,40,1s4EgXJeieZb1D6p4nSJ8A
Got Me (with Ari Lennox & Omen feat. Ty Dolla $ign & Dreezy),Dreamville,1,67,4nw0S8MtvcLSpXCS9M8ciL
Midsummer Madness,88rising,1,76,6TodWdTSDfzwgYynTZSvJn
1998 TRUMAN,BROCKHAMPTON,1,57,0ToC28lLiwEKyQdN4FXypS
Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,1,80,7ycWLEP1GsNjVvcjawXz3z
"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",Dreamville,1,74,5WnfnSpuNEGXyEt78PBA6d
SUPERPOSITION,Daniel Caesar,1,64,45PxuJqJBnPXZKLxoo9Apj
Pretty Girl,Felly,0,53,5v3RkhKl1Wju2MeVEfRsXS
THE BLACKEST BALLOON | THE 13LACKEZT 13ALLOON,Denzel Curry,1,50,6FhEDaaRFyPRMYqhhXivO9
KOD,J. Cole,1,72,7yotKA30dwTKNEGomV9ZsI
Freak Like Me,NoMBe,0,52,589lM1mnc6YiM8c8jQ7wRl
X (with 2 Chainz & Saudi),ScHoolboy Q,1,69,4LmAnpjlhWTahvRkYR8xJa
Confetti,Rich Brian,1,52,2Wpf66d6S1qZO4Mt39PvEz
Zulu Screams (feat. Maleek Berry & Bibi Bourelly),GoldLink,1,59,2YRDTr0reanrGZOTsWXdek
SISTER/NATION,BROCKHAMPTON,1,54,3ITHWKL9AmbFqtVnDnaXZh
Shot For Me,Drake,1,64,6Z01gUquJsjJC67uNWm6P0
sweet sweet,Travis Scott,1,64,01Ch5LzVStxCFPKkT1xg6k
Bad Idea (feat. Chance the Rapper),YBN Cordae,1,66,5yK37zazHUe3WxEvymZs20
Jesus Is The One (I Got Depression),Zack Fox,1,64,1YR9iNGXtsbrd8deR9ULDD
Headlines,Drake,1,71,6LxSe8YmdPxy095Ux6znaQ
Insane,Flume,0,54,0ULEBRTLZhgKisTpgKzAuB
Girl Like You,Toro y Moi,0,58,6TFUZ8Bt1brEwomY90SKXi
Baptized In Fire,Kid Cudi,1,62,6WSBZroxQaO3FYEpT2ACFH
XXX. FEAT. U2.,Kendrick Lamar,1,65,4iYRa2btalAzPZoSYfROqF
Huncho Jack,Huncho Jack,1,56,5vuiHi3QYbwcm1OKJOYnrf
Electric Body,A$AP Rocky,1,60,6br4Pc0BzU6dTD5fEmks2i
Crisis (feat. 21 Savage),Rich Brian,1,51,60KSdUUY3dtPOFpvTf0wNm
Realer,Megan Thee Stallion,1,60,3qVNNJ7f9RQeNR4iPIeS0c
Island (feat. Nevve),Seven Lions,0,58,3HKiR4t12GW18bnPUVhx5l
REDLIGHT,NGHTMRE,1,60,0waK9D203FQO5FpMmfjxBw
FlatBed Freestyle,Playboi Carti,1,71,5nayhWICkQGMTkisxVMbRw
Let It Go,A$AP Ferg,1,50,0jYgfSncMwfefAUpUMcM5X
Eye 2 Eye,Huncho Jack,1,61,4vwfOiyWxXeEdx4ejAJgdx
Friends,Flume,1,65,3Y8JSCYjFznthCYb5HZ8lW
Nobody Compares To You (feat. Katie Pearlman),Gryffin,0,67,17ejRbr6B8l9zdqgCZsn4m
Sweet Chick (feat. BJ The Chicago Kid),Anderson .Paak,1,50,1eMWxSLN7rDSDSrvKSj8gS
Show Me,Mac Ayres,0,50,4F1a462vK4YzOd75GR3CX6
I Just Killed A Cop Now I'm Horny,JPEGMAFIA,1,37,6glZq3n1p3VSnkTEPmtTos
Body Like A Back Road,Sam Hunt,0,77,7mldq42yDuxiUNn08nvzHO
Change Ya Mind,Mac Ayres,0,47,4BSQxRyz6rxbhkCQtVegp3
Come Through and Chill (feat. J. Cole & Salaam Remi),Miguel,1,70,1m8WpLYXEiNVZchsWEcCSy
Seigfried,Frank Ocean,0,65,1BViPjTT585XAhkUUrkts0
Bad and Boujee (feat. Lil Uzi Vert),Migos,1,75,4Km5HrUvYTaSUfiSGPJeQR
WAKE UP,Travis Scott,1,75,20MuVazoNMv6xjKPnRFOxG
Saviers Road,Anderson .Paak,1,53,3LfnrqODEqXpp7s974cT4z
beibs in the trap,Travis Scott,1,74,0ESJlaM8CE1jRWaNtwSNj8
Nikes,Frank Ocean,1,71,19YKaevk2bce4odJkP5L22
Tribe (with J. Cole),Bas,1,72,0YAQnYt2oB8OdoaeqnHyTI
Bulls on Parade (triple j Like A Version),Denzel Curry,1,51,5MybjTfYBllawRD4ZvAR9Q
LOGOUT,Saba,1,52,0Q8A7MPsoFg72xcVFBsS8Q
Stay Right Here,Saba,1,57,16DHWSDlEa5K0JbMHnuMXM
Dark Knight Dummo (Feat. Travis Scott),Trippie Redd,1,71,3YeJXuRSNS5FYwOsDu44kD
BOMPTOWN FINEST,YG,1,43,3AT4akM1Oj1dfCb0ZA9cdy
Foot Fungus,Ski Mask The Slump God,1,72,3EikYy40GMSp8l5mDV6IQo
GUD VIBRATIONS,NGHTMRE,0,62,2BVUOGciUUUqOPSLtHwLGp
iffy (Prod. GroovyRoom),Sik-K,0,57,4q9JLlC3HIhN4CDC6KlpYK
WHAT'S GOOD,"Tyler, The Creator",1,66,6bOkaEXc5CopinGazSLokx
Crew Love,Drake,1,69,0V4l4GQhgnWQGtCWpvA7va
Pray 4 Love (feat. The Weeknd),Travis Scott,1,63,2dJ4rGtsOHOgvTQawsCRtg
MIDDLE CHILD,J. Cole,1,83,2JvzF1RMd7lE3KmFlsyZD8
pick up the phone,Young Thug,1,71,20dP2DaMHIAmwWAbp7peSr
Quits,Flume,1,60,5XR4V6uo2NCLkke1DyOcPY
Frat Rules,A$AP Mob,1,60,0RyA3o15NOLJYtm9NlDu5c
The Middle,Zedd,0,82,09IStsImFySgyp0pIQdqAc
Pet Cemetery,Tierra Whack,0,46,6pmoQSAU9y2EIz6ee2hBwc
Remember (with ZOHARA),Gryffin,0,66,3aFxfpfeATHYg1n750dhgq
This Is America,Childish Gambino,1,74,0b9oOr2ZgvyQu88wzixux9
All You Need To Know (feat. Calle Lehmann),Gryffin,0,76,4Gcv5SsxnQWpmOnUI19EJk
m.A.A.d city,Kendrick Lamar,1,66,439TlnnznSiBbQbgXiBqAd
Lucid Dreams,Juice WRLD,1,88,285pBltuF7vW8TeWk8hdRR
D.M.S.R.,Prince,0,35,1YpgRBDgD8ed7eb8i053Qt
Silent Skies,Seven Lions,0,46,5DGSkCuKfU95P87QI3s6bu
Fashion Killa,A$AP Rocky,1,64,0O3TAouZE4vL9dM5SyxgvH
Congratulations (feat. Bilal),Mac Miller,1,58,1OubIZ0ARYCUq5kceYUQiO
When Doves Cry,Prince,0,69,51H2y6YrNNXcy3dfc3qSbA
Nights Like This (feat. Ty Dolla $ign),Kehlani,1,78,6ZRuF2n1CQxyxxAAWsKJOy
YOSEMITE,Travis Scott,1,78,7lAK3oHbfEnvUQWosrMMpR
Despacito Too,JID,1,46,2oUI2kKbVOowQpg0flQbkr
More (feat. Lola Rae),GoldLink,1,48,794JoJJcwSIJ2XeLYsvltU
Dubai Shit,Huncho Jack,1,65,6urLjX35oXXRYtcH1b3dCh
Telephone Calls,A$AP Mob,1,62,5VnpYqIzm02X9gOhVElQo3
Come Home (feat. André 3000),Anderson .Paak,1,62,6RpunyUP44SDweJPDScLSF
Introvert (feat. Joji),Rich Brian,1,62,3qbqWUDl9j09PeBaQ6CZgr
Butterfly,UMI,0,64,4qkVALwOxCIEZ7I5gkZ3m4
Smile,Isaiah Rashad,1,59,3UNoPBNWST9mQleI5T53zL
Chippi Chippi,Sheck Wes,1,50,2iPTGIzI5LBeEVz2q5xYLF
Come Back to Earth,Mac Miller,0,71,01z2fBGB8Hl3Jd3zXe4IXR
SWAMP,BROCKHAMPTON,1,55,6MTA4AwgmjVASTXpBEwvn8
Chucky Cheese,MadeinTYO,1,70,0fABHG5a7RnqBlOKOwhWZD
SLOW DANCING IN THE DARK,Joji,1,84,0rKtyWc8bvkriBthvHKY8d
Flying High (feat. Toro y Moi),Travis Scott,1,53,6HszFW6X5wM8DKX1SO0LaK
GTFU (Feat. JPEGMAFIA & Cakes da Killa),Injury Reserve,1,40,1zDP39VH6WDVmbydzinxQr
BBO (Bad Bitches Only),Migos,1,62,4BHzHISX21PYwGXiBEUQ70
Helter Skelter - First Version / Take 2,The Beatles,0,32,2BbdhHnHe6ui0g80alt3ZY
God is a woman,Ariana Grande,1,79,5OCJzvD7sykQEKHH7qAC3C
Invisible Klip,Kid Trunks,1,49,7nQC28WpPX2IDZJ9PafNB6
Hard in Da Paint,Waka Flocka Flame,1,64,3XQY8kDjI8LARMIC9xkxQk
instagram,DEAN,0,67,6z1kLsntE7FuzKZHZWrXYN
Girl Front,LOOΠΔ / ODD EYE CIRCLE,0,53,5OnchRw2yAuIAwp2RYLCBa
Take Care,Drake,1,70,124NFj84ppZ5pAxTuVQYCQ
Daze 22.00,Flume,0,46,5sLoLqEFzmgq91nb6Q4cWv
Collard Greens,ScHoolboy Q,1,71,0zO8ctW0UiuOefR87OeJOZ
Cash Shit (feat. DaBaby),Megan Thee Stallion,1,78,2rMAtCaTj16NptyVfEIeAC
Long Live A$AP,A$AP Rocky,1,58,60Mq4EumvcSXznNugo9Op3
WAM,A$AP Ferg,1,63,7f2HHmhlbdkW5f9Ge26qny
Have Mercy,YBN Cordae,1,71,0GwYkXgQdqY4dyRffHw3HT
Heatwave (feat. 6LACK),Mereba,1,54,228UGKVMN5uLgmMSi5edOZ
All This Money,Injury Reserve,1,48,6zEPJJzojnfOrvfyuJiPtF
Benzo,Blood Orange,0,54,09byaVBbIvJWJHdZEl4Sin
Straightjacket - Shallou Remix,Quinn XCII,0,50,6k4Flvu1tcz8vWAfcaxEPP
Just A Stranger (feat. Steve Lacy),Kali Uchis,0,65,1HA2V2EfAgJUBVOju4YfiB
Coffee (F***ing),Miguel,1,54,5OFKWrKbS8iTIGxgjyHDzW
Garden (Say It Like Dat),SZA,1,67,19woxaSpjOefa2JnAOoqW5
71m3,Flume,0,45,0ey919whlLSELPSw6cItG6
Magnolia,Playboi Carti,1,75,1e1JKLEDKP7hEQzJfNAgPl
Puff Daddy,JPEGMAFIA,1,54,33omqR79fIXhaqdO4kQFAz
EMOTIONS,Cashmere Cat,0,43,5lUUH8vyQyBJmtNpOQH8j8
Stand Still,Sabrina Claudio,0,58,66H06L8hktjhduwRDWntDT
Fried Rice (with JID),Bas,1,56,5ismU0nq9mjhseSq1pLcuZ
Home,Madeon,0,41,7erByqCV1mcImSeCYh1XmW
SHAKE 88 FEAT. SAM SNEAK,Denzel Curry,1,53,27F7BWz4WuC8GuSIcFbx1a
Live Sheck Wes,Sheck Wes,1,61,1dhO5lyN2Otv4qR0xWQXH7
RNP (feat. Anderson .Paak),YBN Cordae,1,75,5lw8Mgb4LyhriPIC86gV6e
I Like U,NIKI,1,70,6f7BE3VcZScJx6n3wsf5Z3
1999 (feat. Lloyd),Big K.R.I.T.,1,49,7dveZsk7FG3K9uHCpUOh5A
Miami (feat. BIA),Kali Uchis,1,54,5oJAaPRS2EzNIc8EWIbucE
lift me from the ground,San Holo,0,65,7snnEDYwv30hRtmifVni8P
GINGER,BROCKHAMPTON,1,65,1Uo7reO6I2yQ1q36ZPuNf7
"GONE, GONE / THANK YOU","Tyler, The Creator",1,71,1hz7SRTGUNAtIQ46qiNv2p
Across The Room (feat. Leon Bridges),ODESZA,0,64,4YaNLEPw3MrIgkGOkBrAh2
L.M.F.,Smino,1,53,2KmYPKHvwG77NAcDpFlLBm
All My Love (feat. Conor Maynard),Cash Cash,0,61,1839RWzPRZCVgvamu4sHSN
"Bitch, Don’t Kill My Vibe",Kendrick Lamar,1,64,712uvW1Vezq8WpQi38v2L9
Take Me Home (feat. Bebe Rexha),Cash Cash,0,58,2zMXH5k5NZy1Nw460bLvRh
"Ladies, Ladies, Ladies (with JID feat. T.I.)",Dreamville,1,55,3QBnJDkME3teXvf52Sfslk
Tia Tamera (feat. Rico Nasty),Doja Cat,1,74,1uNePI826aqh9uC9pgbeHU
P.A.T. FEAT. PLAYTHATBOIZAY,Denzel Curry,1,54,5WtMpQgVIeZq06bXbYJO01
UCLA,RL Grime,1,73,3OaunNUlXXs5e2PXtNAzzG
CALLIGRAPHY,Saba,1,59,7LBdv0ek7Tj2s0bgxmlrC6
20 Something,SZA,1,61,4h6ViRoztTBpWcJ1zFT9Zg
you should see me in a crown,Billie Eilish,0,83,3XF5xLJHOQQRbWya6hBp7d
Saint,Huncho Jack,1,66,7foypmc7KZyU716Yv63BPe
Habit,Still Woozy,1,72,4BsLwvaJOTOHDNg7xMpvrL
Caught in the Middle,Paramore,0,58,27zJBz0YnuZO69U69z96vd
Reims,RL Grime,0,47,59jrAtgRKHrOoOeoTg8JDL
Better Dayz,REASON,1,54,6p4NwqId47ZV4lXg8QaRpO
All I Wanna Do (feat. Hoody & 로꼬 Loco) [Korean Version],Jay Park,0,62,2c37Gkpu75l3kvh1FUZrHV
CAROUSEL,Travis Scott,1,69,7KZ5MMVgBVox9ycroB2UrI
D (Half Moon),DEAN,0,62,3uA8SjMyDtwtt0jLPMQbVD
Lucy,Still Woozy,1,68,5RxpYHVbGJPOvSEATQyg9P
Fruit Salad,Tierra Whack,1,51,0IUWe1lprVhev4JwubwNMF
CASH MANIAC | CAZH MAN1AC [FEAT. NYYJERYA],Denzel Curry,1,52,5ZJABzmKr9flocrtQqbINO
Light Me Up,RL Grime,0,55,3imS277wRbz1CFoDySgTff
Tresspass,Rich Brian,1,49,3oYIm3GyXki3zEX6It90Wi
Perry Aye,A$AP Mob,1,54,0PDwNx6GrHc5sRVy6Hc7GP
Right There,Ariana Grande,0,52,3yiopxxeHuwcpAg4e57Zjt
Sleep Deprived (with Lute & Omen feat. Mez & DaVionne),Dreamville,1,56,6n3q5ybuUQFT97ddyuxsFh
Biking,Frank Ocean,1,69,2q0VexHJirnUPnEOhr2DxK
26,Paramore,0,59,2EcQY09CYgJ1qk6H1qZf8h
"Anywhere (feat. Snoop Dogg & The Last Artful, Dodgr)",Anderson .Paak,1,55,4n02GblHZte3q5AzcLHlIK
Psycho (feat. Ty Dolla $ign),Post Malone,1,81,3swc6WTsr7rl9DqQKQA55C
Catch Me Outside,Ski Mask The Slump God,1,71,4rgwri7LajWVZvdj2N81SS
crystal (feat. SOB x RBE),P-Lo,1,44,3LmwnGrqbNzYVlLBpGiqpJ
Time,Free Nationals,1,64,05v5mPkLAOoa7M5tnXXOwq
Misery Business,Paramore,0,70,6SpLc7EXZIPpy0sVko0aoU
TOO DEEP TO TURN BACK,Daniel Caesar,1,59,63UNqAjFomMcZXc2InOxTC
Better,Mac Ayres,0,44,2W0kuQdIlmpq6iiY1f0OLp
Find,Shallou,0,52,2Vi0rMV0PsaWxsPGNohOY9
Brother's Keeper (feat. Pusha T),Anderson .Paak,1,51,7GvKDZP30uHX0p8y3Kn6BM
Panic Emoji,JPEGMAFIA,1,43,3dtcO1yeG1FhLkcg5WN5kj
Violent Crimes,Kanye West,1,68,3s7MCdXyWmwjdcWh7GWXas
666 (feat. YoungBoy Never Broke Again),YG,1,53,3R2fdTDtARC4xwKSG0rNWE
ARE WE STILL FRIENDS?,"Tyler, The Creator",1,67,5TxRUOsGeWeRl3xOML59Ai
Zephyr,Madeon,0,41,058WYdKjtPVuahMU1ey9DS
I Want You To Know,Zedd,0,66,1JDIArrcepzWDTAWXdGYmP
That's What You Get,Paramore,0,63,1JdKrFyoU05abww0Zv0ayQ
Man Of The Year,ScHoolboy Q,1,70,5SsR3wtCOafDmZgvIdRhSm
What's the Use?,Mac Miller,1,70,2dgrYdgguVZKeCsrVb9XEs
Walk (Remix),Comethazine,1,64,35l8ivgXiWiDCv7TCZ50Da
Tints (feat. Kendrick Lamar),Anderson .Paak,1,63,7c3SbTuufigBWURcICnAWy
Tell Them (feat. Moses Sumney & Metro Boomin),James Blake,0,52,1RYibLoUBdckot7lYPxu96
Eyelids,Zac Flewids,1,37,1IalGQTa7kSNrhjUM04bba
J'OUVERT,BROCKHAMPTON,1,58,3djWN7th03XZtmF5s3C1Lv
November,"Tyler, The Creator",1,62,4XDpeWqPADoWRKcUY3dC84
GPS,Saba,1,43,1c8vJC0kzPNU3gx1ThbfQK
RICKY,Denzel Curry,1,71,2QbGvQssb0VLLS4x5NOmyJ
Stir Fry,Migos,1,73,2UVbBKQOdFAekPTRsnkzcf
North Pole,Injury Reserve,0,48,2Yz1XU361N8n7dPkRRSydS
Summer's Gone,NoMBe,0,56,0prDgONnOYjucz3LY4o5Te
I Love It,DEAN,0,50,6CBA5xTE7Z4cyA9rzlhFdA
Charcoal Baby,Blood Orange,0,66,3bBmpVl9rQKJsFFGLFilIS
Saint Laurent Mask,Huncho Jack,1,56,7JGyxh8G8QZnu4AMJuCqlj
Mirror Maru,Cashmere Cat,0,52,52Pp8J18LYkyWL9OXhRUZh
Mansa Musa (feat. Dr. Dre & Cocoa Sarai),Anderson .Paak,1,47,6i0z6l4tMurGmW82VhzoLi
Artificial,EARTHGANG,1,55,0Wl3eGYi3dzzljXgkmunmP
gold (Feat. Dean),offonoff,0,53,0EYOhg4jMf7hCLeQIxlvKL
Wings,Mac Miller,1,67,16umSNZfofRpDqTvf8DIAo
gun smoke,21 Savage,1,58,4f1XXGjZZ9EkFkrbPJek6X
INFATUATION,BROCKHAMPTON,1,57,77SvwoWoNeed5uWuxbyujk
PUPPET,"Tyler, The Creator",1,67,0wEC0GNF74lAqrEFZJMl1m
coordinate,Travis Scott,1,65,7pas6O1LYbaeChEFQBhPFU
Tap Out (feat. Jeremih),Jay Rock,1,67,2YaOQzBkhejBu5d4CyGsfS
Big Tymin,Nef The Pharaoh,1,52,2FdQ4hkbqZ1X930oxxgZZy
Isis,Joyner Lucas,1,77,36TO60sxDduIsO3xH8IcUh
Daddy Aioli Interlude,Yung Gravy,1,47,6ZyEkJUOrNJhM2ysyK71hw
Smack A Bitch,Rico Nasty,1,69,1nrsFfACPG4Hnw5AuOpCND
What 2 Do,DEAN,0,56,6GS3lnAVy5w6AHWEKYzYeS
I Can Tell,Travis Scott,1,58,2hiuiI3ac0I5kJWtkeGHEL
Location,Playboi Carti,1,68,3yk7PJnryiJ8mAPqsrujzf
"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",A Boogie Wit da Hoodie,1,84,733c1CWmIGymoQXdp7Us88
Hood Gone Love It (feat. Kendrick Lamar),Jay Rock,1,62,6i6cWTCYBOKEdJnWjzm2yk
Kung Fu,YBN Cordae,1,72,1eEYbTvRWPEozV0ttNO0NC
Zenith,Denzel Curry,1,52,67T0J1IDGgRwNMp3vWYaVb
Normal Girl,SZA,1,61,5fQBa4wkmq28xpSLOQ202K
Apple Pie,Travis Scott,1,62,6scpNkWEmUxmKY7nYjVLsX
Kusanagi,ODESZA,0,54,3i2Q3cFdFzJ39nV9sAt3Pc
Victoria's Veil,Cashmere Cat,0,31,0egGpEnxvNnaUDn1hcMQfV
DISTRICT,BROCKHAMPTON,1,55,7oYvZtOelvW0mDrcUZ3m67
LUST.,Kendrick Lamar,1,63,06FCvd7rrRcF3DdvWH5Isp
Sunset (with J. Cole feat. Young Nudy),Dreamville,1,62,3pZO6GoVPeSYDxxsH6vCdj
Holdin On,Flume,0,54,3ohupB1Wm1Cvcyre7rtS9p
Crime Pays,Freddie Gibbs,1,61,4w5m4X0OZ2IslxNOgtntTN
Pull Up,Playboi Carti,1,59,424qpX6swdUdhLq95cecNu
Goodie Bag,Still Woozy,1,75,4vHNeBWDQpVCmGbaccrRzi
When I Get There,Big Wild,0,62,2sKTYRCgUHXmIhI2hoBuZE
